DESTINO,ORIGEN,UNIDAD,FOBDOL,FOBPES
NLD,BOG,11,3539,13810783
NLD,BOG,11,3532,13829299
NLD,BOG,11,557,2200442
NLD,BOG,11,790,3119019
NLD,BOG,33,10625,42388969
NLD,BOG,11,11981,47100701
NLD,BOG,11,10020,39395656
NLD,BOG,11,4596,18381380
NLD,BOG,11,1210,4788672
NLD,BOG,11,524,2072486
NLD,BOG,11,508,2031350
NLD,BOG,11,2170,8678763
NLD,BOG,11,9266,37060318
NLD,BOG,11,34380,137480067
NLD,BOG,11,4221,16672023
NLD,BOG,11,1045,4134814
NLD,BOG,11,688,2705622
NLD,BOG,11,211,830563
NLD,BOG,11,39734,157542120
NLD,BOG,11,357770,1422426130
NLD,BOG,11,224,895980
NLD,BOG,11,1209,4835891
NLD,BOG,11,990,3909055
NLD,BOG,11,4793,18773013
NLD,BOG,11,17557,69324517
NLD,BOG,11,72755,280169353
NLD,BOG,11,13680,53942228
NLD,BOG,11,31,120825
NLD,BOG,11,4272,16898187
NLD,BOG,33,11222,43938955
NLD,BOG,33,82,327143
NLD,BOG,33,54,217032
NLD,BOG,33,579,2309949
NLD,BOG,33,251,1000579
NLD,BOG,33,992,3956676
NLD,BOG,33,146,582474
NLD,BOG,33,214,853764
NLD,BOG,33,22453,89810779
NLD,BOG,33,190,760009
NLD,BOG,33,227,906625
NLD,BOG,11,68893,271095859
NLD,BOG,11,54,210611
NLD,BOG,11,990,3916321
NLD,BOG,11,5526,21900611
NLD,BOG,11,17031,67587675
NLD,BOG,11,31,121077
NLD,BOG,33,3855,14734652
NLD,BOG,33,2,7831
NLD,BOG,33,3335,13308427
NLD,BOG,11,540,2136650
NLD,BOG,11,15304,60503104
NLD,BOG,11,2240,8613912
NLD,BOG,11,28,110875
NLD,BOG,33,10819,43273217
NLD,BOG,11,687,2702869
NLD,BOG,11,3173,12529189
NLD,BOG,11,467,1854102
NLD,BOG,11,1666,6628708
NLD,BOG,11,7476,28573646
NLD,BOG,11,179,682542
NLD,BOG,11,2380,9518643
NLD,BOG,11,716,2812324
NLD,BOG,33,9582,38241889
NLD,BOG,11,45379,179591930
NLD,BOG,11,84823,336144742
NLD,BOG,11,48,191191
NLD,BOG,11,2232,8890391
NLD,BOG,11,14,54716
NLD,BOG,11,86516,341545576
NLD,BOG,11,3830,15272060
NLD,BOG,11,34423,136836487
NLD,BOG,11,528,2087745
NLD,BOG,33,9185,36740773
NLD,BOG,11,86,345030
NLD,BOG,11,2652,10267085
NLD,BOG,11,26,99883
NLD,BOG,11,992,3957634
NLD,BOG,11,3644,14330751
NLD,BOG,33,5772,23027683
NLD,BOG,11,8024,32106877
NLD,BOG,11,52758,212624685
NLD,BOG,11,247824,998486890
NLD,BOG,11,832,3365623
NLD,BOG,11,78398,310789237
NLD,BOG,11,21082,83056766
NLD,BOG,11,1843,7372634
NLD,BOG,11,8112,32447270
NLD,BOG,11,61,246220
NLD,BOG,11,476,1903957
NLD,BOG,11,1608,6355077
NLD,BOG,11,557,2199909
NLD,BOG,11,1184,4676466
NLD,BOG,11,370,1460960
NLD,BOG,11,874,3452998
NLD,BOG,11,4918,19418920
NLD,BOG,11,924,3648451
NLD,BOG,11,160,627641
NLD,BOG,33,448,1786201
NLD,BOG,33,9670,38580943
NLD,BOG,11,10619,42027398
NLD,BOG,11,69138,273575682
NLD,BOG,11,114,454079
NLD,BOG,11,2828,11264348
NLD,BOG,11,3579,14314760
NLD,BOG,11,12744,50320194
NLD,BOG,11,24872,98009648
NLD,BOG,11,338,1351496
NLD,BOG,11,44182,175134238
NLD,BOG,33,48,185983
NLD,BOG,33,80794,323169129
NLD,BOG,11,93,370433
NLD,BOG,11,4338,17106836
NLD,BOG,11,86593,344126907
NLD,BOG,11,3840,15319872
NLD,BOG,11,47346,189191244
NLD,BOG,19,10882,43513185
NLD,BOG,11,480,1879406
NLD,BOG,11,22,86139
NLD,BOG,11,880,3445578
NLD,BOG,11,1347,5274084
PAN,BOG,11,798,3179230
PAN,BOG,11,978,3868524
PAN,BOG,11,57,226327
PAN,BOG,11,376,1487742
PAN,BOG,11,3510,14120260
PAN,BOG,11,5617,22158275
PAN,BOG,11,6515,25779874
PAN,BOG,11,11928,46826624
PAN,BOG,11,974,3886420
PAN,BOG,11,14157,55429959
PAN,BOG,11,1058,4144091
PAN,BOG,11,4542,17782317
PAN,BOG,11,10075,39282043
PAN,BOG,11,175,669623
PAN,BOG,11,990,3917192
PAN,BOG,11,180,687969
PAN,BOG,11,306,1228594
PAN,BOG,11,11870,47238521
PAN,BOG,11,2617,10400715
PAN,BOG,33,1627,6417701
PAN,BOG,11,11000,43993730
PAN,BOG,11,4061,16171539
PAN,BOG,11,17312,69223365
PAN,BOG,11,18910,75309075
PAN,BOG,33,410,1616642
PAN,BOG,11,560,2202250
PAN,BOG,33,7834,31322728
PAN,BOG,33,8875,35486456
PAN,BOG,33,34671,138633060
PAN,BOG,33,11358,45416196
PAN,BOG,11,6758,26262398
PAN,BOG,11,57,229000
PAN,BOG,11,250,997388
PAN,BOG,11,256,1021325
PAN,BOG,67,1440,5735736
PAN,BOG,33,389,1554861
PAN,BOG,11,390,1555924
PAN,BOG,11,1336,5321807
PAN,BOG,11,4349,17324233
PAN,BOG,11,413,1646833
PAN,BOG,11,1922,7654419
PAN,BOG,33,63,250547
PAN,BOG,33,190,756798
PAN,BOG,11,3862,15406445
PAN,BOG,19,26348,104947240
PAN,BOG,11,347,1383576
PAN,BOG,11,190,756419
PAN,BOG,11,615,2453573
PAN,BOG,11,281,1120266
PAN,BOG,11,506,2017116
PAN,BOG,11,384,1531269
PAN,BOG,11,529,2111270
PAN,BOG,11,573,2284416
PAN,BOG,11,688,2745369
PAN,BOG,11,517,2061002
PAN,BOG,11,505,2015122
PAN,BOG,11,60,239373
PAN,BOG,11,30,118091
PAN,BOG,19,40,158784
PAN,BOG,11,20,79791
PAN,BOG,11,5,19948
PAN,BOG,11,1,3990
PAN,BOG,33,10413,39798395
PAN,BOG,11,1708,6756168
PAN,BOG,11,594,2350315
PAN,BOG,33,23287,92547928
PAN,BOG,33,8488,33571282
PAN,BOG,33,7203,28495153
PAN,BOG,33,79913,317007129
PAN,BOG,33,51067,203448371
PAN,BOG,33,12272,48922241
PAN,BOG,33,372,1458498
PAN,BOG,33,1292,5144238
PAN,BOG,11,17111,66243220
PAN,BOG,11,500,1999255
PAN,BOG,33,2062,8246927
PAN,BOG,61,100,398315
PAN,BOG,33,180,716967
PAN,BOG,33,60,238989
PAN,BOG,33,11682,44915070
PAN,BOG,33,374,1468822
PAN,BOG,33,6396,25151902
PAN,BOG,33,4701,18796196
PAN,BOG,33,155,608372
PAN,BOG,33,9559,37442201
PAN,BOG,33,1894,7446595
PAN,BOG,33,36890,145687726
PAN,BOG,33,9640,38390993
PAN,BOG,33,5615,22080864
PAN,BOG,33,2240,8861171
PAN,BOG,33,16353,65411048
PAN,BOG,33,2285,9139874
PAN,BOG,33,723,2893015
PAN,BOG,33,5497,21988225
PAN,BOG,33,260,1035619
PAN,BOG,33,8357,33416028
PAN,BOG,11,43336,171739263
PAN,BOG,11,1906,7591884
PAN,BOG,11,1376,5480814
PAN,BOG,11,10,39832
PAN,BOG,11,1160,4621251
PAN,BOG,11,1264,4832944
PAN,BOG,11,5413,21394221
PAN,BOG,11,150,576722
PAN,BOG,11,1364,5354736
PAN,BOG,11,1298,4992486
PAN,BOG,11,364,1425217
PAN,BOG,11,2012,7790945
PAN,BOG,11,99718,394045817
PAN,BOG,11,15238,59924806
PAN,BOG,11,5820,22980503
PAN,BOG,33,11771,46324715
PAN,BOG,82,1511,5931838
PAN,BOG,11,32700,125725287
PAN,BOG,11,8156,32486571
PAN,BOG,19,3068,12116095
PAN,BOG,11,3930,15111026
PAN,BOG,11,739,2893816
PAN,BOG,11,866,3390371
PAN,BOG,11,1426,5581837
PAN,BOG,11,15650,60171276
PAN,BOG,19,3729,14852415
PAN,BOG,19,5280,21029551
PAN,BOG,19,27778,108764420
PAN,BOG,19,13109,50751574
PAN,BOG,11,20000,76896200
PAN,BOG,33,9064,36255344
PAN,BOG,11,10189,40584315
PAN,BOG,11,1144,4564769
PAN,BOG,11,500,1962885
PAN,BOG,11,305,1225792
PAN,BOG,11,18424,72328975
PAN,BOG,11,53328,212537713
PAN,BOG,11,248,998883
PAN,BOG,11,10301,41442402
PAN,BOG,11,7,26795
PAN,BOG,33,105949,417759691
PAN,BOG,33,1331,5246793
PAN,BOG,33,1445,5764541
PAN,BOG,33,2310,9215860
PAN,BOG,33,2946,11617744
PAN,BOG,33,2105,8298343
PAN,BOG,11,100,395676
PAN,BOG,11,15,59351
PAN,BOG,11,500,1962885
PAN,BOG,11,80,316541
PAN,BOG,33,80,316541
PAN,BOG,11,2,7914
PAN,BOG,11,4,15827
PAN,BOG,11,15,59351
PAN,BOG,11,20,79135
PAN,BOG,33,1125,4424164
PAN,BOG,33,2976,11443346
PAN,BOG,33,958,3684481
PAN,BOG,33,492,1891493
PAN,BOG,33,26,100926
PAN,BOG,11,554,2208952
PAN,BOG,11,1683,6623246
PAN,BOG,11,40,153792
PAN,BOG,11,367,1463057
PAN,BOG,11,96,381209
PAN,BOG,11,28,107847
PAN,BOG,11,1177,4523457
PAN,BOG,11,91,349878
PAN,BOG,11,720,2873434
PAN,BOG,33,111229,425121729
PAN,BOG,33,5761,22151296
PAN,BOG,33,2604,9954223
PAN,BOG,33,33420,127731000
PAN,BOG,33,3595,13738550
PAN,BOG,33,15774,60289017
PAN,BOG,11,380,1513398
PAN,BOG,11,96,384175
PAN,BOG,11,100,396363
PAN,BOG,11,256,1021280
PAN,BOG,11,87,348446
PAN,BOG,11,121,480368
PAN,BOG,11,256,1021041
PAN,BOG,11,216,858727
PAN,BOG,11,10391,41388912
PAN,BOG,11,4726,18897278
PAN,BOG,33,348,1392761
PAN,BOG,11,122,486263
PAN,BOG,11,50,198202
PAN,BOG,11,106,420621
PAN,BOG,11,72,288300
PAN,BOG,11,122,486462
PAN,BOG,11,1518,5984100
PAN,BOG,11,446,1757803
PAN,BOG,11,115,455223
PAN,BOG,11,739,2906184
PAN,BOG,11,1455,5723098
PAN,BOG,11,3837,15088089
PAN,BOG,11,7701,30151630
PAN,BOG,11,27314,108776731
PAN,BOG,11,22459,89455694
PAN,BOG,11,5218,20432006
PAN,BOG,11,16000,62646880
PAN,BOG,11,43500,173267025
PAN,BOG,11,35285,141086626
PAN,BOG,11,693,2770967
PAN,BOG,11,2367,9292298
PAN,BOG,11,72,286787
PAN,BOG,11,1095,4360553
PAN,BOG,11,233,932652
PAN,BOG,11,1716,6643408
PAN,BOG,11,994,3973834
PAN,BOG,11,13899,54804292
PAN,BOG,11,38157,152570346
PAN,BOG,11,1161,4611005
PAN,BOG,11,2820,11216805
PAN,BOG,11,6930,27603230
PAN,BOG,11,11,44604
PAN,BOG,11,9737,38826156
PAN,BOG,11,2380,9475775
PAN,BOG,11,6220,24879440
PAN,BOG,11,14315,56373811
PAN,BOG,11,1020,4078480
PAN,BOG,33,699,2794958
PAN,BOG,11,5000,19742700
PAN,BOG,11,325,1242166
PAN,BOG,11,5880,23217415
PAN,BOG,11,6830,26968528
PAN,BOG,11,3360,13438085
PAN,BOG,11,288,1151974
PAN,BOG,11,1368,5471220
PAN,BOG,33,720,2751876
PAN,BOG,33,19831,75793468
PAN,BOG,33,23495,89798300
PAN,BOG,33,23522,89904018
PAN,BOG,33,9656,36904377
PAN,BOG,33,18704,71486515
PAN,BOG,33,87400,334047170
PAN,BOG,33,24386,95481676
PAN,BOG,11,17111,68839939
PAN,BOG,11,337,1319578
PAN,BOG,11,1089,4312087
PAN,BOG,11,116,453837
PAN,BOG,11,145,579624
PAN,BOG,11,258,1015468
PAN,BOG,11,166,664712
PAN,BOG,11,158,618951
PAN,BOG,11,299,1194715
PAN,BOG,11,320,1256506
PAN,BOG,11,817,3233475
PAN,BOG,11,253,999856
PAN,BOG,11,1073,4259379
PAN,BOG,11,20608,82466076
PAN,BOG,11,5569,22177547
PAN,BOG,11,5751,22997190
PAN,BOG,11,3337,13342628
PAN,BOG,11,957,3827374
PAN,BOG,11,2801,11151233
PAN,BOG,33,458,1773202
PAN,BOG,33,1062,4110318
PAN,BOG,33,549,2126394
PAN,BOG,33,184,713702
PAN,BOG,33,2038,7890364
PAN,BOG,33,1509,5765792
PAN,BOG,33,1587,6063873
PAN,BOG,33,82,318156
PAN,BOG,33,449,1737507
PAN,BOG,33,2721,10459959
PAN,BOG,33,1316,5029053
PAN,BOG,33,2604,10241919
PAN,BOG,33,23649,93716349
PAN,BOG,33,53468,209349428
PAN,BOG,33,26000,99373300
PAN,BOG,33,1001,3937152
PAN,BOG,33,9597,38068507
PAN,BOG,33,4940,19342224
PAN,BOG,33,9065,34648106
PAN,BOG,33,22569,88210655
PAN,BOG,33,9745,38155278
PAN,BOG,33,193875,771578983
PAN,BOG,33,47156,185579634
PAN,BOG,33,114702,447845476
PAN,BOG,33,3302,12928672
PAN,BOG,33,1800,7066386
PAN,BOG,33,5932,23627249
PAN,BOG,33,4144,16506213
PAN,BOG,33,1115,4439260
PAN,BOG,33,735,2929129
PAN,BOG,33,1834,7305017
PAN,BOG,33,18438,72475233
PAN,BOG,33,315,1254692
PAN,BOG,33,1542,6063031
PAN,BOG,33,8861,35295409
PAN,BOG,33,667,2574345
PAN,BOG,33,5775,22791561
PAN,BOG,33,2772,10854512
PAN,BOG,33,11505,45178494
PAN,BOG,33,10476,40294491
PAN,BOG,33,12898,50500629
PAN,BOG,33,3341,13079729
PAN,BOG,82,100,391543
PAN,BOG,33,1735,6716153
PAN,BOG,11,187,753950
PAN,BOG,11,893,3571120
PAN,BOG,11,19103,76383497
PAN,BOG,11,186,742683
PAN,BOG,11,4109,16530565
PAN,BOG,11,729,2904526
PAN,BOG,11,92,359162
PAN,BOG,11,6520,25495096
PAN,BOG,33,31410,121601780
PAN,BOG,11,961,3762572
PAN,BOG,11,5435,21280558
PAN,BOG,33,75,295537
PAN,BOG,11,8,30972
PAN,BOG,11,290,1158694
PAN,BOG,11,4987,19945831
PAN,BOG,11,2236,8788963
PAN,BOG,11,3121,12418491
PAN,BOG,11,281,1120847
PAN,BOG,11,46,179483
PAN,BOG,33,244,975048
PAN,BOG,33,137,529614
PAN,BOG,11,331,1321707
PAN,BOG,11,2742,10813287
PAN,BOG,11,1493,5940346
PAN,BOG,11,0,548
PAN,BOG,33,86,342949
PAN,BOG,11,1979,7962737
PAN,BOG,11,107771,429260874
PAN,BOG,11,4072,16472338
PAN,BOG,33,200,776226
PAN,BOG,33,1,3915
PAN,BOG,82,5,19357
PAN,BOG,11,133,531962
PAN,BOG,11,449,1761375
PAN,BOG,11,443,1739132
PAN,BOG,11,795,3117957
PAN,BOG,11,236,924951
PAN,BOG,11,193,754817
PAN,BOG,11,1981,7888576
PAN,BOG,11,314,1257331
PAN,BOG,11,372,1462310
PAN,BOG,11,483,1896147
PAN,BOG,11,357,1400636
PAN,BOG,11,1212,4756895
PAN,BOG,11,637,2545252
PAN,BOG,11,1662,6522959
PAN,BOG,11,4071,16212359
PAN,BOG,19,8635,33900712
PAN,BOG,19,1043,4093086
PAN,BOG,19,747,2985647
PAN,BOG,11,510,1995930
PAN,BOG,11,2644,10572780
PAN,BOG,11,224,895420
PAN,BOG,11,952,3806182
PAN,BOG,11,8408,33024910
PAN,BOG,33,353,1356449
PAN,BOG,33,19026,73152805
PAN,BOG,33,2237,8660976
PAN,BOG,33,212,848621
PAN,BOG,11,291,1163834
PAN,BOG,11,1932,7564611
PAN,BOG,11,336,1301194
PAN,BOG,11,837,3347045
PAN,BOG,11,924,3577220
PAN,BOG,11,742,2874552
PAN,BOG,11,1802,6975579
PAN,BOG,11,595,2302622
PAN,BOG,11,1895,7624627
PAN,BOG,11,100,391543
PAN,BOG,11,6675,26811171
PAN,BOG,11,2703,10463368
PAN,BOG,11,992,3840014
PAN,BOG,11,197,764573
PAN,BOG,11,1139,4409582
PAN,BOG,11,4882,18900767
PAN,BOG,11,496,1921749
PAN,BOG,11,300,1174629
PAN,BOG,11,900,3482795
PAN,BOG,11,32,126477
PAN,BOG,11,200,783086
PAN,BOG,11,2009,8033406
PAN,BOG,11,4620,18280231
PAN,BOG,11,79,315155
PAN,BOG,11,6537,26144914
PAN,BOG,11,1360,5265172
PAN,BOG,11,525,2085168
PAN,BOG,11,2332,9028221
PAN,BOG,11,633,2449273
PAN,BOG,11,5563,21389639
PAN,BOG,11,2544,10133471
PAN,BOG,11,55334,220470915
PAN,BOG,11,1851,7372293
PAN,BOG,11,101,404301
PAN,BOG,11,1320,5182016
PAN,BOG,11,15500,60849435
PAN,BOG,11,5546,22180559
PAN,BOG,11,109,434870
PAN,BOG,11,743,2958604
PAN,BOG,11,8929,35457439
PAN,BOG,11,413,1651744
PAN,BOG,11,455,1817999
PAN,BOG,11,194,771456
PAN,BOG,11,900,3599919
PAN,BOG,11,7770,30680156
PAN,BOG,11,5462,21607017
PAN,BOG,11,32572,128091850
PAN,BOG,11,29112,111267137
PAN,BOG,33,5,18455
PAN,BOG,33,14,55365
PAN,BOG,33,3,10765
PAN,BOG,11,80,307585
PAN,BOG,11,22,89606
PAN,BOG,11,200,768962
PAN,BOG,33,90,357704
PAN,BOG,33,240,965570
PAN,BOG,11,40,158980
PAN,BOG,11,248,973591
PAN,BOG,11,875,3520309
PAN,BOG,11,100,392577
PAN,BOG,11,15000,59351400
PAN,BOG,82,48,188764
PAN,BOG,82,1962,7715034
PAN,BOG,82,723,2843970
PAN,BOG,82,146,574158
PAN,BOG,82,54,213264
PAN,BOG,33,263,1032737
PAN,BOG,33,629,2474032
PAN,BOG,33,1678,6598453
PAN,BOG,11,4370,17110429
PAN,BOG,11,50,195772
PAN,BOG,82,16,64416
PAN,BOG,82,791,3111072
PAN,BOG,11,5028,19771096
PAN,BOG,82,1113,4451420
PAN,BOG,82,92,365992
PAN,BOG,82,6,24399
PAN,BOG,82,2762,11047191
PAN,BOG,82,51,203755
PAN,BOG,82,30,121997
PAN,BOG,82,6,25519
PAN,BOG,82,7,28079
PAN,BOG,33,197,788782
PAN,BOG,33,170,678385
PAN,BOG,33,103,410391
PAN,BOG,33,3,11153
PAN,BOG,33,35,139410
PAN,BOG,67,49,193501
PAN,BOG,11,3083,11784909
PAN,BOG,11,2141,8419675
PAN,BOG,11,864,3302251
PAN,BOG,11,39,147913
PAN,BOG,11,51,193778
PAN,BOG,11,285,1089284
PAN,BOG,11,46,175050
PAN,BOG,11,72,274423
PAN,BOG,11,56,215564
PAN,BOG,11,70,267544
PAN,BOG,11,45,173368
PAN,BOG,33,285,1089284
PAN,BOG,33,28480,113529750
PAN,BOG,33,35034,139545279
PAN,BOG,33,13549,54174213
PAN,BOG,33,4780,19040254
PAN,BOG,33,77047,306795835
PAN,BOG,11,277,1083282
PAN,BOG,11,1466,5741312
PAN,BOG,33,3777,15068451
PAN,BOG,11,4980,19663729
PAN,BOG,11,14477,57440397
PAN,BOG,33,1578,6178157
PAN,BOG,33,4106,16078322
PAN,BOG,33,10572,41395492
PAN,BOG,11,1158,4630275
PAN,BOG,11,919,3674671
PAN,BOG,11,4218,16685902
PAN,BOG,11,1730,6842090
PAN,BOG,33,346,1367152
PAN,BOG,11,9235,36927239
PAN,BOG,11,1364,5454967
PAN,BOG,11,41,162048
PAN,BOG,11,11,42723
PAN,BOG,11,1257,4962525
PAN,BOG,11,169,668962
PAN,BOG,11,139,550505
PAN,BOG,11,3081,12192162
PAN,BOG,11,75,296282
PAN,BOG,11,171,676408
PAN,BOG,11,220,871437
PAN,BOG,11,125,496296
PAN,BOG,11,177,699159
PAN,BOG,11,35,138487
PAN,BOG,11,28,110433
PAN,BOG,11,67,266053
PAN,BOG,11,71,279506
PAN,BOG,11,241,953065
PAN,BOG,33,54,214417
PAN,BOG,11,272,1075999
PAN,BOG,11,2155,8523339
PAN,BOG,11,609,2409131
PAN,BOG,11,874,3383647
PAN,BOG,33,4150,16292024
PAN,BOG,33,508,2024316
PAN,BOG,33,255,1015863
PAN,BOG,33,2847,11338873
PAN,BOG,33,1139,4536927
PAN,BOG,33,209,830566
PAN,BOG,33,40,158251
PAN,BOG,33,345,1376059
PAN,BOG,11,5753,22782677
PAN,BOG,11,16158,64006646
PAN,BOG,11,11203,44458415
PAN,BOG,11,21101,83754146
PAN,BOG,11,4609,18260395
PAN,BOG,11,171,676622
PAN,BOG,11,29730,118031433
PAN,BOG,11,8604,33846014
PAN,BOG,11,10842,42904166
PAN,BOG,11,317,1239064
PAN,BOG,11,9216,36920429
PAN,BOG,11,11664,46625208
PAN,BOG,11,4850,19167282
PAN,BOG,11,1978,7819110
PAN,BOG,11,129,500878
PAN,BOG,11,4506,17814375
PAN,BOG,33,9389,37397756
PAN,BOG,33,44,176215
PAN,BOG,11,25076,99429861
PAN,BOG,11,2220,8852106
PAN,BOG,11,859,3363002
PAN,BOG,11,1102,4404759
PAN,BOG,11,1883,7373538
PAN,BOG,11,4322,16990988
PAN,BOG,11,7883,31086199
PAN,BOG,33,22058,87368619
PAN,BOG,33,302,1204027
PAN,BOG,33,8324,33157334
PAN,BOG,33,5276,21014303
PAN,BOG,33,710,2826045
PAN,BOG,33,4196,16711306
PAN,BOG,33,5474,21803763
PAN,BOG,33,8021,32049531
PAN,BOG,33,28778,114627091
PAN,BOG,33,564,2255160
PAN,BOG,33,3690,14697824
PAN,BOG,33,8469,33734014
PAN,BOG,33,2071,8280914
PAN,BOG,33,378,1506467
PAN,BOG,11,3844,15158427
PAN,BOG,11,9432,36262672
PAN,BOG,11,3237,12445650
PAN,BOG,11,4395,17207375
PAN,BOG,11,17566,70261219
PAN,BOG,11,199,786287
PAN,BOG,11,11670,46680830
PAN,BOG,11,1535,6074418
PAN,BOG,11,1543,6170101
PAN,BOG,11,944,3734390
PAN,BOG,11,776,3070446
PAN,BOG,33,3068,12135057
PAN,BOG,33,807,3191208
PAN,BOG,33,0,40
PAN,BOG,33,1124,4448387
PAN,BOG,33,4405,17614396
PAN,BOG,33,742,2966135
PAN,BOG,33,1882,7508692
PAN,BOG,33,617,2462630
PAN,BOG,33,66,262672
PAN,BOG,33,2137,8526227
PAN,BOG,33,839,3348669
PAN,BOG,33,186,741777
PAN,BOG,33,2257,9003736
PAN,BOG,33,1928,7690496
PAN,BOG,33,29,114021
PAN,BOG,33,5414,21599025
PAN,BOG,33,75,300692
PAN,BOG,33,86,344059
PAN,BOG,33,3345,13343329
PAN,BOG,33,274,1093655
PAN,BOG,33,303,1209791
PAN,BOG,11,216,862301
PAN,BOG,33,4357,17481241
PAN,BOG,33,1990,7990582
PAN,BOG,33,1083,4369515
PAN,BOG,33,7487,30072231
PAN,BOG,33,780,3116327
PAN,BOG,33,109,436199
PAN,BOG,33,1097,4404526
PAN,BOG,33,310,1238290
PAN,BOG,33,4972,19859750
PAN,BOG,33,256,1022504
PAN,BOG,33,376,1505411
PAN,BOG,33,34220,136862934
PAN,BOG,33,166,661265
PAN,BOG,33,125,499141
PAN,BOG,33,2694,10804963
PAN,BOG,33,83,332839
PAN,BOG,33,1188,4744341
PAN,BOG,33,53,211490
PAN,BOG,11,62,246836
PAN,BOG,33,11405,45500020
PAN,BOG,33,673,2685765
PAN,BOG,11,8686,33395289
PAN,BOG,11,339,1302122
PAN,BOG,11,833,3201227
PAN,BOG,33,1214,4754076
PAN,BOG,33,525,2054818
PAN,BOG,33,775,3033244
PAN,BOG,33,20283,80788997
PAN,BOG,33,6629,26402788
PAN,BOG,67,2012583,7932713501
PAN,BOG,11,126,501928
PAN,BOG,11,623,2490845
PAN,BOG,11,808,3230340
PAN,BOG,11,158,629910
PAN,BOG,11,520,2036024
PAN,BOG,11,1936,7613494
PRY,BOG,11,8713,34704389
PRY,BOG,11,975,3883770
PRY,BOG,82,163,657513
PRY,BOG,82,1489,5992048
PRY,BOG,82,391,1572472
PRY,BOG,82,569,2289126
PRY,BOG,33,90,363698
PRY,BOG,82,116,466692
PRY,BOG,82,231,929804
PRY,BOG,11,1000,3915430
PRY,BOG,11,10,39154
PRY,BOG,82,178,717338
PRY,BOG,82,128,501517
PRY,BOG,82,68,274866
PRY,BOG,82,235,946259
PRY,BOG,33,92,369974
PRY,BOG,33,127,510143
PRY,BOG,82,352,1381871
PRY,BOG,82,350,1373784
PRY,BOG,82,258,1011357
PRY,BOG,33,403,1581065
PRY,BOG,33,180,708209
PRY,BOG,33,2486,9941295
PRY,BOG,33,10559,41779587
PRY,BOG,11,886,3407617
PRY,BOG,33,36892,147513031
PRY,BOG,82,40,160521
PRY,BOG,19,4719,18671713
PRY,BOG,11,174,687527
PRY,BOG,11,46380,178322288
PRY,BOG,11,15700,60363517
PRY,BOG,11,360,1424434
PRY,BOG,33,653,2509854
PRY,BOG,11,944,3629616
PRY,BOG,11,76797,295269220
PRY,BOG,11,82,316620
PRY,BOG,33,35,135501
PRY,BOG,11,191,738982
PRY,BOG,33,142,546924
PRY,BOG,33,289,1111150
PRY,BOG,11,2681,10331063
PRY,BOG,33,307,1180442
PRY,BOG,11,2062,7946977
PRY,BOG,33,1505,5800005
PRY,BOG,33,8018,30826456
PRY,BOG,11,2022,7811022
PRY,BOG,11,421,1630229
PRY,BOG,11,1585,6094024
PRY,BOG,33,4032,15896877
PRY,BOG,33,1509,5936009
PRY,BOG,33,71058,280788830
PRY,BOG,33,1365,5400977
PRY,BOG,33,5264,20610824
PRY,BOG,33,4213,16668247
PRY,BOG,11,6111,24441037
PRY,BOG,33,103,410821
PRY,BOG,11,5804,23211412
PRY,BOG,11,3634,14535568
PRY,BOG,11,135,541683
PRY,BOG,11,673,2690017
PRY,BOG,11,215,861557
PRY,BOG,11,45,178335
PRY,BOG,67,158568,622965212
PER,BOG,11,2295,9114031
PER,BOG,11,1584,6202511
PER,BOG,11,2647,10488434
PER,BOG,11,2769,10986915
PER,BOG,11,115,451958
PER,BOG,11,113,447901
PER,BOG,11,19547,77363076
PER,BOG,11,3648,14499410
PER,BOG,11,20377,80859823
PER,BOG,11,791,3138377
PER,BOG,11,76,300847
PER,BOG,11,32035,126963505
PER,BOG,11,1744,6897307
PER,BOG,11,709,2776823
PER,BOG,11,4974,19752477
PER,BOG,11,3507,13860946
PER,BOG,11,403,1576861
PER,BOG,11,22235,88188070
PER,BOG,11,3489,13778286
PER,BOG,11,514,2010965
PER,BOG,11,3977,15831357
PER,BOG,11,21056,83024392
PER,BOG,11,505,2005266
PER,BOG,11,1155,4564736
PER,BOG,11,1073,4239420
PER,BOG,11,365,1453053
PER,BOG,11,2895,11502221
PER,BOG,11,544,2129955
PER,BOG,11,1301,5177630
PER,BOG,11,3338,13243897
PER,BOG,11,12186,48285698
PER,BOG,11,1494,5934115
PER,BOG,11,2133,8484934
PER,BOG,11,1278,5059459
PER,BOG,11,326,1276274
PER,BOG,11,5950,23634537
PER,BOG,11,4864,19251875
PER,BOG,11,12,48945
PER,BOG,11,956,3755635
PER,BOG,11,219,873577
PER,BOG,11,3997,15835812
PER,BOG,11,5301,20984816
PER,BOG,11,1614,6404052
PER,BOG,33,13236,51823809
PER,BOG,11,72,278744
PER,BOG,11,50040,198721612
PER,BOG,11,3790,15049382
PER,BOG,11,25,95818
PER,BOG,33,2389,9451908
PER,BOG,82,12609,50416973
PER,BOG,11,552,2183646
PER,BOG,11,36738,145331119
PER,BOG,33,123935,495645437
PER,BOG,33,3547,13637849
PER,BOG,33,5880,22607483
PER,BOG,33,1500,5898885
PER,BOG,11,457,1820002
PER,BOG,11,8776,35022047
PER,BOG,33,33452,132268056
PER,BOG,33,4064,15623385
PER,BOG,33,2476,9721463
PER,BOG,33,1098,4299142
PER,BOG,33,2025,7948428
PER,BOG,33,44232,171467770
PER,BOG,33,13428,51626955
